order_item_id,order_id,product_id,quantity,unit_price
11277,3861,164,1,1838.33
11278,813,85,3,4247.78
11279,2349,16,3,342.1
11280,898,188,5,3546.42
11281,4850,192,1,4954.72
11282,131,135,3,2322.77
11283,3961,90,5,3801.92
11284,1362,12,4,4862.4
11285,3296,12,3,4862.4
11286,4084,83,5,2379.2
11287,59,40,2,4828.05
11288,2180,129,3,76.98
11289,1993,150,2,3935.62
11290,3053,121,5,4483.51
11291,4858,28,2,3057.52
11292,1842,179,4,2927.37
11293,2120,143,5,3081.45
11294,3732,110,2,2168.73
11295,2313,119,2,1258.26
11296,4992,100,5,4795.38
11297,2473,75,2,2091.44
11298,266,130,3,3752.98
11299,773,160,1,2178.42
11300,2189,34,2,1016.61
11301,2733,136,3,3716.48
11302,2044,46,1,1952.31
11303,1747,145,4,3015.1
11304,371,5,4,2168.56
11305,490,135,3,2322.77
11306,4720,199,3,-100.0
11307,3224,56,4,1899.51
11308,2512,41,2,4586.2
11309,1108,197,2,679.44
11310,1685,104,2,4619.03
11311,896,126,1,4251.51
11312,4105,132,4,4240.78
11313,1831,14,4,3668.31
11314,291,178,5,4333.64
11315,754,87,4,1745.57
11316,4289,35,2,4287.16
11317,3273,147,1,2139.32
11318,4321,164,3,1838.33
11319,3834,140,4,2104.99
11320,1542,136,1,3716.48
11321,4159,16,4,342.1
11322,385,9,4,3404.01
11323,3354,20,4,3610.26
11324,3128,180,2,3546.06
11325,2402,128,4,21.76
11326,2104,139,2,1457.29
11327,3346,8,5,652.3
11328,788,161,3,3635.33
11329,4664,141,1,766.77
11330,49,126,2,4251.51
11331,601,175,2,2517.05
11332,4310,50,2,4506.29
11333,4900,145,3,3015.1
11334,1592,177,3,3147.92
11335,4966,32,4,-100.0
11336,4010,179,1,2927.37
11337,1042,114,5,505.47
11338,4161,150,5,3935.62
11339,4300,170,3,2387.19
11340,4755,186,2,798.91
11341,1850,148,3,3250.66
11342,1557,176,1,2176.21
11343,3948,44,2,3031.07
11344,582,188,3,3546.42
11345,3963,6,3,958.78
11346,305,27,1,948.7
11347,3014,155,4,3620.25
11348,2051,94,5,3230.41
11349,1620,131,5,736.05
11350,1505,64,3,1190.2
11351,1004,160,1,2178.42
11352,536,104,4,4619.03
11353,954,81,5,4980.81
11354,4142,32,5,-100.0
11355,4770,108,3,4466.42
11356,1043,93,3,4958.13
11357,2729,17,5,129.68
11358,1166,182,2,4162.32
11359,1727,78,4,1985.77
11360,1513,84,5,4737.36
11361,1066,125,3,2865.74
11362,773,83,2,2379.2
11363,2578,29,5,1699.59
11364,398,138,1,294.5
11365,1259,30,1,3615.52
11366,4459,192,1,4954.72
11367,4430,47,1,2077.09
11368,3072,145,1,3015.1
11369,4777,90,5,3801.92
11370,4858,132,2,4240.78
11371,3936,190,5,4796.02
11372,775,67,5,38.18
11373,3841,28,4,3057.52
11374,4910,27,4,948.7
11375,1584,37,5,760.38
11376,4348,74,2,1267.56
11377,1145,7,3,3125.61
11378,816,33,5,3398.73
11379,2405,141,5,766.77
11380,3418,184,2,4757.3
11381,40,135,4,2322.77
11382,1019,110,3,2168.73
11383,4120,52,5,632.53
11384,4701,93,4,4958.13
11385,2922,37,1,760.38
11386,326,106,3,4109.75
11387,3754,76,1,1483.57
11388,344,87,5,1745.57
11389,2572,147,4,2139.32
11390,1135,98,5,-100.0
11391,513,25,3,4873.2
11392,3373,103,2,1731.91
11393,2499,107,2,1766.94
11394,234,172,1,3055.81
11395,1886,123,5,2303.22
11396,4833,186,5,798.91
11397,1608,20,3,3610.26
11398,1266,126,3,4251.51
11399,1971,27,1,948.7
11400,3932,100,2,4795.38
11401,111,194,2,2886.29
11402,1347,109,4,4774.93
11403,1270,62,1,729.82
11404,1582,70,1,319.63
11405,133,171,3,4875.43
11406,1745,104,2,4619.03
11407,1992,130,4,3752.98
11408,79,33,2,3398.73
11409,640,102,3,-100.0
11410,3190,54,2,107.31
11411,131,124,2,1937.01
11412,987,82,3,3629.13
11413,3634,83,3,2379.2
11414,694,86,1,637.78
11415,4168,152,2,3907.36
11416,3804,76,5,1483.57
11417,233,140,4,2104.99
11418,2501,181,2,683.56
11419,4355,121,2,4483.51
11420,2814,167,5,4980.53
11421,1540,17,5,129.68
11422,4811,172,2,3055.81
11423,1748,161,1,3635.33
11424,3416,180,4,3546.06
11425,459,165,3,1911.42
11426,2303,87,4,1745.57
11427,3654,137,1,1265.25
11428,4518,153,3,1022.31
11429,543,94,4,3230.41
11430,3362,10,5,974.25
11431,4305,121,5,4483.51
11432,470,134,2,883.72
11433,2182,173,1,709.76
11434,541,139,2,1457.29
11435,4084,160,3,2178.42
11436,3466,42,5,1446.54
11437,3118,191,5,81.25
11438,1884,52,2,632.53
11439,4313,193,4,2690.69
11440,4236,64,4,1190.2
11441,4437,153,2,1022.31
11442,1214,194,4,2886.29
11443,1032,22,5,4837.29
11444,2805,31,2,1939.57
11445,3197,54,5,107.31
11446,4431,183,5,4040.56
11447,3237,183,2,4040.56
11448,539,50,4,4506.29
11449,1842,192,4,4954.72
11450,3343,124,4,1937.01
11451,3020,98,4,-100.0
11452,3007,184,4,4757.3
11453,3874,83,4,2379.2
11454,851,120,5,3429.48
11455,4499,127,1,328.69
11456,491,130,2,3752.98
11457,4294,28,1,3057.52
11458,536,62,5,729.82
11459,267,89,5,1908.68
11460,1836,159,5,169.47
11461,4995,40,3,4828.05
11462,3794,33,1,3398.73
11463,373,184,5,4757.3
11464,286,44,4,3031.07
11465,860,101,5,1667.37
11466,2885,168,3,4864.91
11467,1741,34,5,1016.61
11468,196,157,1,1928.55
11469,1174,158,3,-100.0
11470,1546,80,4,226.32
11471,832,157,1,1928.55
11472,4682,78,3,1985.77
11473,4724,139,4,1457.29
11474,865,185,5,2653.6
11475,1857,172,3,3055.81
11476,1534,109,1,4774.93
11477,2690,53,1,4460.35
11478,3266,39,1,2333.6
11479,3740,91,1,2663.66
11480,2245,97,5,369.16
11481,3008,199,5,-100.0
11482,1747,115,3,2729.37
11483,2426,43,2,4302.52
11484,3580,54,4,107.31
11485,4743,154,2,1864.28
11486,3192,113,5,1812.1
11487,3291,60,3,555.95
11488,4047,87,2,1745.57
11489,4772,180,5,3546.06
11490,343,53,4,4460.35
11491,2339,131,2,736.05
11492,1428,90,2,3801.92
11493,2566,12,5,4862.4
11494,2969,114,5,505.47
11495,1489,8,5,652.3
11496,3480,78,3,1985.77
11497,3987,122,4,3402.63
11498,2200,40,1,4828.05
11499,2441,104,4,4619.03
11500,209,75,4,2091.44
11501,1856,113,1,1812.1
11502,3413,197,5,679.44
11503,2876,65,3,1581.81
11504,3651,136,4,3716.48
11505,1456,112,5,1684.43
11506,2696,162,2,1229.58
11507,3898,57,3,399.2
11508,3338,173,3,709.76
11509,165,152,2,3907.36
11510,2856,26,3,369.95
11511,396,87,4,1745.57
11512,396,33,2,3398.73
11513,1503,137,5,1265.25
11514,532,99,1,520.25
11515,4529,135,5,2322.77
11516,1766,150,1,3935.62
11517,1902,2,5,2709.86
11518,4426,83,1,2379.2
11519,3109,174,3,2212.47
11520,747,83,5,2379.2
11521,2424,97,3,369.16
11522,2800,90,4,3801.92
11523,3860,199,5,-100.0
11524,518,125,2,2865.74
11525,4006,165,1,1911.42
11526,4772,114,3,505.47
11527,678,188,5,3546.42
11528,1254,148,2,3250.66
11529,2390,87,3,1745.57
11530,849,158,5,-100.0
11531,1990,84,1,4737.36
11532,3149,82,3,3629.13
11533,53,51,5,560.49
11534,347,42,4,1446.54
11535,3420,162,3,1229.58
11536,4488,74,5,1267.56
11537,4064,72,1,2818.18
11538,4219,67,1,38.18
11539,1708,114,5,505.47
11540,3011,150,5,3935.62
11541,2646,27,3,948.7
11542,1731,36,4,2718.05
11543,1406,124,3,1937.01
11544,2338,62,1,729.82
11545,2411,120,4,3429.48
11546,2590,31,5,1939.57
11547,2403,178,2,4333.64
11548,3399,153,5,1022.31
11549,2309,170,4,2387.19
11550,4591,24,5,2963.2
11551,170,125,2,2865.74
11552,1213,82,4,3629.13
11553,2232,87,5,1745.57
11554,1423,98,1,-100.0
11555,2103,113,5,1812.1
11556,1863,75,2,2091.44
11557,2363,164,4,1838.33
11558,72,187,4,923.88
11559,1370,2,5,2709.86
11560,4135,49,1,3170.58
11561,4980,168,2,4864.91
11562,2573,180,4,3546.06
11563,977,145,3,3015.1
11564,1652,149,4,4496.99
11565,1049,151,3,3524.16
11566,269,119,2,1258.26
11567,2042,90,5,3801.92
11568,2577,165,5,1911.42
11569,2330,82,2,3629.13
11570,2356,149,5,4496.99
11571,999,47,5,2077.09
11572,1257,55,3,1111.45
11573,273,130,1,3752.98
11574,4824,35,2,4287.16
11575,384,47,3,2077.09
11576,3325,24,4,2963.2
11577,1211,16,3,342.1
11578,4450,77,4,2559.59
11579,507,37,2,760.38
11580,1219,20,1,3610.26
11581,4059,50,3,4506.29
11582,4835,89,2,1908.68
11583,131,165,5,1911.42
11584,3634,35,2,4287.16
11585,2201,49,2,3170.58
11586,4670,7,5,3125.61
11587,1950,176,3,2176.21
11588,3212,25,2,4873.2
11589,2614,9,2,3404.01
11590,2481,115,5,2729.37
11591,3288,72,2,2818.18
11592,4163,199,3,-100.0
11593,4680,159,2,169.47
11594,11,74,3,1267.56
11595,4783,198,5,2584.83
11596,200,181,1,683.56
11597,2581,117,3,4072.16
11598,3262,53,3,4460.35
11599,4690,30,1,3615.52
11600,1939,130,3,3752.98
11601,2298,112,1,1684.43
11602,3851,74,5,1267.56
11603,981,158,5,-100.0
11604,2195,76,1,1483.57
11605,2147,178,3,4333.64
11606,2253,38,5,2905.17
11607,2430,48,1,1200.53
11608,1637,59,1,4550.79
11609,4214,16,5,342.1
11610,4084,192,2,4954.72
11611,1500,161,2,3635.33
11612,3481,132,1,4240.78
11613,2031,109,3,4774.93
11614,1781,162,2,1229.58
11615,3131,111,2,155.71
11616,4130,94,4,3230.41
11617,2760,159,4,169.47
11618,4950,40,4,4828.05
11619,1291,141,2,766.77
11620,3746,140,5,2104.99
11621,1744,128,5,21.76
11622,716,156,2,150.79
11623,301,166,3,1710.25
11624,4233,91,4,2663.66
11625,779,13,5,877.15
11626,3350,42,3,1446.54
11627,4800,69,4,4381.24
11628,3791,179,3,2927.37
11629,994,56,1,1899.51
11630,3935,107,3,1766.94
11631,4777,120,2,3429.48
11632,2975,7,3,3125.61
11633,2872,68,5,2362.37
11634,2793,182,4,4162.32
11635,4743,26,4,369.95
11636,283,118,3,925.76
11637,3812,148,5,3250.66
11638,1474,6,4,958.78
11639,3868,196,5,752.0
11640,50,43,3,4302.52
11641,3362,186,5,798.91
11642,4879,85,4,4247.78
11643,3257,165,5,1911.42
11644,18,69,2,4381.24
11645,2169,148,4,3250.66
11646,2774,119,5,1258.26
11647,1555,120,1,3429.48
11648,1675,120,3,3429.48
11649,1320,54,1,107.31
11650,3437,49,5,3170.58
11651,2956,139,2,1457.29
11652,3369,103,4,1731.91
11653,1234,55,5,1111.45
11654,4532,16,4,342.1
11655,1308,107,2,1766.94
11656,2705,70,5,319.63
11657,4143,107,1,1766.94
11658,3182,111,5,155.71
11659,4749,111,1,155.71
11660,3965,9,1,3404.01
11661,1134,41,4,4586.2
11662,1539,29,5,1699.59
11663,3628,63,3,770.1
11664,2169,43,2,4302.52
11665,4909,147,4,2139.32
11666,1836,174,5,2212.47
11667,686,87,4,1745.57
11668,2098,52,2,632.53
11669,836,156,5,150.79
11670,1187,80,4,226.32
11671,3648,59,1,4550.79
11672,2093,40,1,4828.05
11673,652,167,1,4980.53
11674,1060,175,1,2517.05
11675,2951,30,4,3615.52
11676,1801,125,4,2865.74
11677,1132,14,4,3668.31
11678,4610,108,3,4466.42
11679,2161,8,3,652.3
11680,4200,3,1,3877.2
11681,2155,74,1,1267.56
11682,3421,198,1,2584.83
11683,3386,126,2,4251.51
11684,3626,82,1,3629.13
11685,2354,42,5,1446.54
11686,1816,19,2,1417.95
11687,2153,187,2,923.88
11688,3806,61,3,926.94
11689,946,84,5,4737.36
11690,3601,170,2,2387.19
11691,983,119,2,1258.26
11692,4188,196,4,752.0
11693,763,200,5,559.55
11694,1944,168,2,4864.91
11695,2167,91,3,2663.66
11696,4352,15,5,4357.17
11697,4669,44,2,3031.07
11698,4861,99,1,520.25
11699,1501,106,2,4109.75
11700,3947,156,5,150.79
11701,2645,38,1,2905.17
11702,2279,19,2,1417.95
11703,2064,149,2,4496.99
11704,3599,131,1,736.05
11705,4101,149,4,4496.99
11706,4964,91,4,2663.66
11707,948,55,3,1111.45
11708,404,14,2,3668.31
11709,2882,172,2,3055.81
11710,3266,69,3,4381.24
11711,1696,49,4,3170.58
11712,2809,60,3,555.95
11713,3298,153,4,1022.31
11714,832,74,1,1267.56
11715,1350,55,2,1111.45
11716,1053,27,4,948.7
11717,3638,48,2,1200.53
11718,1099,100,5,4795.38
11719,4071,68,1,2362.37
11720,2694,95,1,1719.44
11721,1901,135,3,2322.77
11722,2632,152,3,3907.36
11723,1587,32,3,-100.0
11724,4066,97,4,369.16
11725,1121,41,4,4586.2
11726,3268,124,1,1937.01
11727,656,129,4,76.98
11728,4944,18,5,850.63
11729,3592,47,2,2077.09
11730,598,139,4,1457.29
11731,1654,86,4,637.78
11732,3553,104,4,4619.03
11733,4110,150,5,3935.62
11734,4434,127,1,328.69
11735,1344,48,2,1200.53
11736,4607,169,2,2620.98
11737,3196,95,2,1719.44
11738,3028,29,2,1699.59
11739,3451,62,4,729.82
11740,4876,125,4,2865.74
11741,3400,160,3,2178.42
11742,2905,86,5,637.78
11743,1704,25,2,4873.2
11744,2291,134,1,883.72
11745,1474,140,1,2104.99
11746,524,123,3,2303.22
11747,3540,90,4,3801.92
11748,4092,198,2,2584.83
11749,471,11,2,2074.52
11750,1024,136,1,3716.48
11751,2075,161,2,3635.33
11752,2296,77,1,2559.59
11753,1729,187,5,923.88
11754,1501,17,2,129.68
11755,3964,14,4,3668.31
11756,2465,39,1,2333.6
11757,935,184,3,4757.3
11758,4342,168,3,4864.91
11759,4115,171,3,4875.43
11760,752,53,3,4460.35
11761,4559,60,2,555.95
11762,4652,145,2,3015.1
11763,4168,83,4,2379.2
11764,46,43,5,4302.52
11765,1661,145,5,3015.1
11766,3140,122,4,3402.63
11767,3279,107,4,1766.94
11768,4115,189,3,1682.79
11769,100,121,4,4483.51
11770,855,25,3,4873.2
11771,3599,98,4,-100.0
11772,3902,139,1,1457.29
11773,3096,154,4,1864.28
11774,4724,59,4,4550.79
11775,3174,16,4,342.1
11776,2668,88,1,3820.04
11777,2752,92,5,336.66
11778,712,107,3,1766.94
11779,749,55,1,1111.45
11780,3122,133,4,1348.28
11781,1128,79,2,3629.97
11782,2210,117,3,4072.16
11783,1143,127,3,328.69
11784,2649,115,4,2729.37
11785,2904,78,1,1985.77
11786,3507,121,3,4483.51
11787,1018,21,4,651.5
11788,3027,2,1,2709.86
11789,666,66,4,1996.07
11790,3897,176,5,2176.21
11791,1445,177,3,3147.92
11792,1389,96,4,4329.81
11793,3010,116,4,531.16
11794,4771,143,4,3081.45
11795,1636,52,3,632.53
11796,1474,105,4,4959.45
11797,615,180,4,3546.06
11798,3643,135,3,2322.77
11799,4061,82,2,3629.13
11800,2985,5,3,2168.56
11801,3940,138,5,294.5
11802,4029,9,3,3404.01
11803,2588,49,1,3170.58
11804,1576,133,5,1348.28
11805,822,13,2,877.15
11806,1017,133,1,1348.28
11807,4159,164,5,1838.33
11808,1357,137,3,1265.25
11809,3272,48,4,1200.53
11810,449,44,1,3031.07
11811,3748,11,5,2074.52
11812,610,190,2,4796.02
11813,3365,105,5,4959.45
11814,653,32,1,-100.0
11815,3694,191,3,81.25
11816,1146,178,3,4333.64
11817,913,178,4,4333.64
11818,1287,142,2,2364.31
11819,3952,181,1,683.56
11820,1806,154,1,1864.28
11821,320,12,4,4862.4
11822,4540,195,4,464.65
11823,2008,43,1,4302.52
11824,610,50,5,4506.29
11825,2063,33,5,3398.73
11826,3907,123,4,2303.22
11827,2883,157,2,1928.55
11828,2532,154,4,1864.28
11829,291,57,3,399.2
11830,4951,65,2,1581.81
11831,4400,156,2,150.79
11832,3663,52,4,632.53
11833,391,80,4,226.32
11834,4640,183,5,4040.56
11835,4110,147,1,2139.32
11836,16,86,1,637.78
11837,4128,154,1,1864.28
11838,3180,81,4,4980.81
11839,206,13,4,877.15
11840,442,78,1,1985.77
11841,3725,118,2,925.76
11842,4082,49,4,3170.58
11843,1387,180,5,3546.06
11844,2948,168,5,4864.91
11845,4617,48,2,1200.53
11846,1824,13,4,877.15
11847,3584,23,5,4440.28
11848,4811,157,4,1928.55
11849,1494,28,2,3057.52
11850,853,99,5,520.25
11851,428,88,1,3820.04
11852,2615,170,4,2387.19
11853,4965,181,5,683.56
11854,2828,173,4,709.76
11855,4404,182,2,4162.32
11856,992,188,5,3546.42
11857,4999,43,4,4302.52
11858,2293,72,2,2818.18
11859,4404,7,2,3125.61
11860,2777,82,2,3629.13
11861,1800,111,4,155.71
11862,83,27,5,948.7
11863,4820,101,3,1667.37
11864,3316,110,1,2168.73
11865,4856,173,1,709.76
11866,1264,4,1,1525.07
11867,4202,24,2,2963.2
11868,3173,63,4,770.1
11869,1265,125,4,2865.74
11870,2168,146,3,4802.01
11871,1027,129,2,76.98
11872,4579,119,1,1258.26
11873,3178,68,2,2362.37
11874,2248,177,3,3147.92
11875,277,121,5,4483.51
11876,3015,122,3,3402.63
11877,4768,119,5,1258.26
11878,2996,129,4,76.98
11879,4907,170,5,2387.19
11880,4827,5,3,2168.56
11881,1228,44,5,3031.07
11882,4110,183,2,4040.56
11883,2675,20,3,3610.26
11884,1141,122,3,3402.63
11885,3534,104,1,4619.03
11886,3117,130,1,3752.98
11887,4854,17,1,129.68
11888,3947,27,1,948.7
11889,2254,3,2,3877.2
11890,3440,120,2,3429.48
11891,2061,173,2,709.76
11892,4093,34,5,1016.61
11893,2824,21,5,651.5
11894,165,153,2,1022.31
11895,3170,10,3,974.25
11896,1117,12,5,4862.4
11897,1729,69,1,4381.24
11898,1086,13,4,877.15
11899,4708,100,2,4795.38
11900,832,183,5,4040.56
11901,1322,148,5,3250.66
11902,96,118,2,925.76
11903,2423,194,4,2886.29
11904,3347,12,2,4862.4
11905,1588,41,1,4586.2
11906,409,200,5,559.55
11907,3342,89,2,1908.68
11908,2725,127,2,328.69
11909,4263,14,2,3668.31
11910,837,30,2,3615.52
11911,531,193,1,2690.69
11912,1927,99,4,520.25
11913,3831,123,4,2303.22
11914,1347,169,5,2620.98
11915,4821,184,5,4757.3
11916,2336,17,5,129.68
11917,4375,102,1,-100.0
11918,1607,183,3,4040.56
11919,648,81,2,4980.81
11920,1557,8,2,652.3
11921,3162,70,1,319.63
11922,4413,84,1,4737.36
11923,2277,156,3,150.79
11924,47,195,1,464.65
11925,3979,10,5,974.25
11926,4028,91,3,2663.66
11927,577,30,5,3615.52
11928,3308,114,5,505.47
11929,3356,94,5,3230.41
11930,3484,87,2,1745.57
11931,2166,105,4,4959.45
11932,2845,107,4,1766.94
11933,1850,181,4,683.56
11934,2584,18,2,850.63
11935,3513,80,3,226.32
11936,1906,154,4,1864.28
11937,4887,111,1,155.71
11938,1532,135,4,2322.77
11939,961,66,2,1996.07
11940,2681,93,3,4958.13
11941,1452,102,4,-100.0
11942,285,77,3,2559.59
11943,2276,101,2,1667.37
11944,667,120,3,3429.48
11945,1184,179,3,2927.37
11946,4408,126,2,4251.51
11947,2789,109,1,4774.93
11948,2097,60,2,555.95
11949,3004,146,3,4802.01
11950,3017,67,4,38.18
11951,2936,84,3,4737.36
11952,1601,33,4,3398.73
11953,1673,133,4,1348.28
11954,199,158,5,-100.0
11955,2017,108,1,4466.42
11956,148,49,1,3170.58
11957,4186,162,1,1229.58
11958,3486,68,2,2362.37
11959,1194,126,4,4251.51
11960,2025,126,4,4251.51
11961,870,41,1,4586.2
11962,3825,65,4,1581.81
11963,2536,24,2,2963.2
11964,2960,47,2,2077.09
11965,4863,77,5,2559.59
11966,2080,195,4,464.65
11967,1926,102,5,-100.0
11968,4307,6,1,958.78
11969,676,112,4,1684.43
11970,3307,120,3,3429.48
11971,2979,154,4,1864.28
11972,251,21,2,651.5
11973,3042,49,3,3170.58
11974,564,65,1,1581.81
11975,3103,4,2,1525.07
11976,4006,121,1,4483.51
11977,4638,88,3,3820.04
11978,1251,71,3,337.05
11979,1886,192,4,4954.72
11980,4636,101,5,1667.37
11981,918,3,1,3877.2
11982,798,140,4,2104.99
11983,923,189,1,1682.79
11984,2132,177,3,3147.92
11985,3664,198,3,2584.83
11986,2332,78,3,1985.77
11987,2114,146,4,4802.01
11988,3272,89,5,1908.68
11989,3087,141,2,766.77
11990,4100,17,2,129.68
11991,4585,65,4,1581.81
11992,1063,98,4,-100.0
11993,3517,7,4,3125.61
11994,2551,36,1,2718.05
11995,4393,22,1,4837.29
11996,499,186,5,798.91
11997,554,95,4,1719.44
11998,1057,2,2,2709.86
11999,76,100,3,4795.38
12000,3651,34,3,1016.61
12001,1015,98,4,-100.0
12002,1631,22,4,4837.29
12003,1677,4,3,1525.07
12004,3685,1,5,1748.2
12005,2472,44,4,3031.07
12006,2036,158,2,-100.0
12007,541,24,3,2963.2
12008,1597,26,2,369.95
12009,3244,87,2,1745.57
12010,3450,121,2,4483.51
12011,2435,21,4,651.5
12012,4682,133,1,1348.28
12013,2654,154,3,1864.28
12014,3756,192,3,4954.72
12015,4799,37,4,760.38
12016,3358,186,2,798.91
12017,835,55,2,1111.45
12018,3084,43,5,4302.52
12019,2399,8,5,652.3
12020,483,113,5,1812.1
12021,4987,116,4,531.16
12022,3507,125,2,2865.74
12023,4385,114,4,505.47
12024,2471,101,4,1667.37
12025,4687,187,2,923.88
12026,2836,121,5,4483.51
12027,245,92,4,336.66
12028,760,175,4,2517.05
12029,4033,93,5,4958.13
12030,4182,3,1,3877.2
12031,4697,161,3,3635.33
12032,1475,101,3,1667.37
12033,1015,129,2,76.98
12034,1971,54,1,107.31
12035,1722,107,5,1766.94
12036,3155,177,2,3147.92
12037,456,47,1,2077.09
12038,2197,173,4,709.76
12039,193,26,3,369.95
12040,3828,173,2,709.76
12041,4198,190,2,4796.02
12042,1014,103,4,1731.91
12043,15,140,3,2104.99
12044,3581,45,4,3551.27
12045,1529,183,5,4040.56
12046,1324,192,4,4954.72
12047,3349,182,2,4162.32
12048,22,159,3,169.47
12049,1800,118,2,925.76
12050,4742,134,2,883.72
12051,2261,102,4,-100.0
12052,2124,30,4,3615.52
12053,2339,9,2,3404.01
12054,3588,74,2,1267.56
12055,4421,190,3,4796.02
12056,4728,30,1,3615.52
12057,1445,188,2,3546.42
12058,1650,175,4,2517.05
12059,1472,35,5,4287.16
12060,2313,50,4,4506.29
12061,313,28,1,3057.52
12062,3288,86,4,637.78
12063,4545,161,4,3635.33
12064,2604,25,5,4873.2
12065,588,138,3,294.5
12066,4036,124,4,1937.01
12067,2131,200,1,559.55
12068,892,73,1,1245.98
12069,3000,124,2,1937.01
12070,2193,48,3,1200.53
12071,1427,96,4,4329.81
12072,1362,77,4,2559.59
12073,4666,82,1,3629.13
12074,3194,158,5,-100.0
12075,1483,144,2,2820.22
12076,2863,124,5,1937.01
12077,2485,175,3,2517.05
12078,2972,100,3,4795.38
12079,1054,79,5,3629.97
12080,553,147,5,2139.32
12081,856,19,4,1417.95
12082,3514,126,5,4251.51
12083,208,100,3,4795.38
12084,419,38,4,2905.17
12085,4838,169,5,2620.98
12086,4601,142,1,2364.31
12087,4174,181,3,683.56
12088,2368,155,4,3620.25
12089,1912,77,3,2559.59
12090,1863,182,3,4162.32
12091,281,100,1,4795.38
12092,625,91,2,2663.66
12093,920,56,4,1899.51
12094,1362,106,2,4109.75
12095,4674,20,3,3610.26
12096,1392,176,2,2176.21
12097,1683,134,3,883.72
12098,1060,88,2,3820.04
12099,4358,52,2,632.53
12100,4934,31,1,1939.57
12101,4154,94,3,3230.41
12102,4190,11,3,2074.52
12103,4385,108,4,4466.42
12104,4409,180,2,3546.06
12105,584,181,3,683.56
12106,985,192,3,4954.72
12107,1221,165,5,1911.42
12108,1716,26,2,369.95
12109,3415,188,4,3546.42
12110,3410,76,5,1483.57
12111,3083,154,4,1864.28
12112,1488,128,1,21.76
12113,4809,86,5,637.78
12114,2675,18,5,850.63
12115,4427,93,2,4958.13
12116,4375,178,3,4333.64
12117,4625,116,1,531.16
12118,2797,185,5,2653.6
12119,4157,192,3,4954.72
12120,417,111,4,155.71
12121,3773,7,4,3125.61
12122,3113,186,1,798.91
12123,1578,114,1,505.47
12124,2468,76,5,1483.57
12125,2751,72,4,2818.18
12126,1945,35,3,4287.16
12127,1273,26,2,369.95
12128,4254,14,4,3668.31
12129,26,67,4,38.18
12130,4841,148,1,3250.66
12131,2684,5,1,2168.56
12132,2258,14,2,3668.31
12133,2111,179,4,2927.37
12134,2068,118,2,925.76
12135,1861,137,3,1265.25
12136,4087,9,2,3404.01
12137,826,27,2,948.7
12138,1676,164,5,1838.33
12139,3555,23,2,4440.28
12140,2949,14,4,3668.31
12141,3602,187,2,923.88
12142,2345,163,3,3906.47
12143,3768,136,5,3716.48
12144,2286,155,3,3620.25
12145,1553,16,4,342.1
12146,4028,50,4,4506.29
12147,1536,182,4,4162.32
12148,2242,86,4,637.78
12149,2600,126,4,4251.51
12150,4581,108,5,4466.42
12151,441,67,5,38.18
12152,2851,8,3,652.3
12153,2668,136,1,3716.48
12154,3633,141,3,766.77
12155,4548,172,5,3055.81
12156,4241,1,3,1748.2
12157,1138,161,2,3635.33
12158,592,196,5,752.0
12159,2281,96,1,4329.81
12160,594,147,2,2139.32
12161,2390,167,5,4980.53
12162,1273,26,5,369.95
12163,3184,10,3,974.25
12164,493,25,2,4873.2
12165,4290,46,1,1952.31
12166,4597,118,3,925.76
12167,2840,2,1,2709.86
12168,1802,64,4,1190.2
12169,1465,88,1,3820.04
12170,591,92,4,336.66
12171,306,119,5,1258.26
12172,1298,69,5,4381.24
12173,528,118,4,925.76
12174,2221,93,4,4958.13
12175,4966,93,1,4958.13
12176,2421,12,1,4862.4
12177,2275,135,1,2322.77
12178,4378,171,3,4875.43
12179,1509,188,3,3546.42
12180,2849,14,2,3668.31
12181,2390,120,3,3429.48
12182,3621,127,2,328.69
12183,2518,19,1,1417.95
12184,3853,90,5,3801.92
12185,2284,21,2,651.5
12186,4162,40,3,4828.05
12187,1562,4,2,1525.07
12188,317,143,4,3081.45
12189,3786,60,5,555.95
12190,4634,15,3,4357.17
12191,4801,2,1,2709.86
12192,4899,155,4,3620.25
12193,2377,34,2,1016.61
12194,2882,17,1,129.68
12195,936,101,4,1667.37
12196,3891,73,4,1245.98
12197,582,181,1,683.56
12198,4072,148,5,3250.66
12199,2863,67,4,38.18
12200,4449,154,1,1864.28
12201,1454,33,2,3398.73
12202,4629,169,3,2620.98
12203,4490,160,2,2178.42
12204,3917,161,1,3635.33
12205,3207,115,3,2729.37
12206,951,171,1,4875.43
12207,4628,20,2,3610.26
12208,471,103,3,1731.91
12209,1968,170,2,2387.19
12210,3871,161,4,3635.33
12211,4151,11,3,2074.52
12212,4357,67,4,38.18
12213,508,84,1,4737.36
12214,1089,59,2,4550.79
12215,4747,44,5,3031.07
12216,4651,165,2,1911.42
12217,4584,9,1,3404.01
12218,2379,197,2,679.44
12219,4359,24,1,2963.2
12220,1689,157,2,1928.55
12221,3311,21,2,651.5
12222,1387,33,2,3398.73
12223,1807,58,2,1991.41
12224,2417,127,3,328.69
12225,4882,189,1,1682.79
12226,4497,112,2,1684.43
12227,1033,74,4,1267.56
12228,4731,67,3,38.18
12229,3558,8,2,652.3
12230,3395,160,4,2178.42
12231,1225,53,1,4460.35
12232,3610,110,4,2168.73
12233,2966,53,5,4460.35
12234,4334,169,5,2620.98
