order_id,customer_id,order_date,status
2598,345,2024-07-16,Cancelled
2599,295,2025-11-15,Returned
2600,849,2025-09-23,Cancelled
2601,66,2025-03-20,Returned
2602,840,2025-07-11,Returned
2603,602,2025-12-07,Completed
2604,960,2025-05-31,Returned
2605,891,2025-01-16,Completed
2606,542,2025-02-23,Cancelled
2607,543,2024-12-30,Completed
2608,380,2025-06-29,Cancelled
2609,608,2026-03-08,Pending
2610,311,2024-10-03,Completed
2611,90,2025-11-20,Cancelled
2612,84,2026-01-12,Cancelled
2613,867,2025-05-22,Pending
2614,423,2024-12-06,Cancelled
2615,141,2026-06-12,Pending
2616,60,2024-08-03,Returned
2617,464,2026-05-27,Cancelled
2618,130,2026-05-13,Pending
2619,429,2025-12-28,Pending
2620,221,2024-09-07,Returned
2621,866,2024-09-29,Returned
2622,296,2026-02-10,Pending
2623,481,2025-01-31,Returned
2624,649,2026-03-06,Completed
2625,881,2025-11-07,Completed
2626,79,2025-07-03,Pending
2627,271,2024-10-27,Cancelled
2628,877,2026-02-12,Returned
2629,981,2025-07-26,Pending
2630,343,2025-08-07,Completed
2631,245,2025-05-16,Pending
2632,580,2026-05-07,Cancelled
2633,444,2026-01-31,Completed
2634,501,2025-09-06,Completed
2635,447,2025-08-11,Returned
2636,606,2024-12-30,Pending
2637,696,2024-10-14,Cancelled
2638,952,2025-12-19,Returned
2639,111,2024-10-02,Cancelled
2640,374,2026-01-26,Completed
2641,284,2025-01-13,Pending
2642,869,2024-12-24,Completed
2643,516,2024-09-14,Pending
2644,911,2025-08-29,Pending
2645,585,2026-06-08,Pending
2646,636,2025-12-09,Cancelled
2647,542,2026-05-07,Pending
2648,434,2025-10-14,Pending
2649,627,2025-04-25,Completed
2650,589,2024-10-28,Completed
2651,322,2025-10-03,Pending
2652,194,2026-02-08,Returned
2653,214,2024-07-17,Pending
2654,813,2025-12-02,Cancelled
2655,757,2024-10-11,Cancelled
2656,941,2025-04-04,Pending
2657,604,2025-04-13,Completed
2658,864,2026-03-28,Pending
2659,936,2025-05-05,Pending
2660,497,2025-10-10,Completed
2661,519,2024-11-27,Pending
2662,55,2024-06-30,Completed
2663,291,2025-02-27,Pending
2664,945,2025-10-30,Returned
2665,23,2025-06-06,Returned
2666,537,2026-02-08,Cancelled
2667,531,2025-05-02,Pending
2668,803,2026-05-10,Cancelled
2669,104,2024-07-06,Completed
2670,179,2025-04-07,Cancelled
2671,345,2026-03-29,Cancelled
2672,204,2025-03-18,Completed
2673,898,2025-04-30,Completed
2674,592,2025-05-25,Returned
2675,522,2026-04-30,Returned
2676,677,2025-09-26,Returned
2677,764,2025-08-02,Completed
2678,88,2026-01-18,Pending
2679,770,2025-11-28,Completed
2680,998,2025-05-03,Completed
2681,787,2024-12-04,Pending
2682,838,2024-11-29,Pending
2683,771,2024-07-10,Pending
2684,858,2026-04-24,Pending
2685,428,2024-11-24,Cancelled
2686,125,2025-08-23,Pending
2687,740,2025-06-16,Returned
2688,640,2025-01-15,Cancelled
2689,985,2024-08-03,Completed
2690,605,2026-02-28,Cancelled
2691,558,2025-05-30,Completed
2692,973,2024-12-15,Cancelled
2693,943,2025-02-19,Returned
2694,346,2026-04-04,Returned
2695,925,2025-10-13,Cancelled
2696,232,2025-11-21,Cancelled
2697,982,2025-05-07,Completed
2698,383,2025-06-29,Returned
2699,852,2025-05-12,Pending
2700,528,2024-11-22,Cancelled
2701,504,2026-04-08,Completed
2702,467,2026-06-20,Cancelled
2703,855,2025-07-14,Completed
2704,947,2024-09-27,Completed
2705,289,2026-04-26,Pending
2706,370,2025-08-29,Returned
2707,323,2024-07-15,Pending
2708,931,2026-03-16,Returned
2709,528,2026-03-12,Pending
2710,526,2025-11-15,Pending
2711,52,2025-03-26,Completed
2712,192,2024-10-19,Returned
2713,315,2026-03-16,Cancelled
2714,261,2024-08-22,Cancelled
2715,475,2024-12-15,Pending
2716,139,2024-09-05,Returned
2717,112,2024-08-26,Returned
2718,906,2024-08-06,Completed
2719,772,2024-09-27,Returned
2720,873,2025-03-15,Completed
2721,52,2024-09-26,Returned
2722,722,2024-09-11,Completed
2723,611,2024-09-20,Pending
2724,387,2024-12-16,Pending
2725,37,2026-05-06,Cancelled
2726,608,2025-03-29,Cancelled
2727,645,2025-09-17,Returned
2728,284,2025-03-12,Returned
2729,88,2025-10-20,Pending
2730,192,2025-12-27,Completed
2731,593,2025-08-01,Returned
2732,206,2024-09-01,Cancelled
2733,994,2024-10-27,Cancelled
2734,298,2025-04-15,Returned
2735,43,2026-03-26,Pending
2736,43,2025-05-22,Completed
2737,165,2026-02-03,Cancelled
2738,566,2025-12-27,Cancelled
2739,560,2024-11-24,Pending
2740,838,2025-08-05,Cancelled
2741,326,2026-03-17,Completed
2742,541,2026-04-22,Completed
2743,853,2025-08-24,Completed
2744,681,2025-09-27,Pending
2745,108,2025-05-25,Cancelled
2746,427,2025-10-05,Completed
2747,371,2025-01-30,Returned
2748,257,2024-08-03,Pending
2749,77,2025-02-13,Completed
2750,655,2024-12-10,Pending
2751,749,2025-04-13,Pending
2752,466,2025-01-31,Pending
2753,421,2026-06-21,Pending
2754,252,2024-08-26,Returned
2755,376,2025-09-05,Completed
2756,540,2024-07-05,Pending
2757,147,2024-08-11,Cancelled
2758,415,2026-01-25,Cancelled
2759,498,2024-07-12,Returned
2760,712,2026-03-26,Pending
2761,939,2025-09-13,Pending
2762,701,2025-09-22,Completed
2763,568,2024-08-01,Returned
2764,300,2025-02-28,Pending
2765,472,2024-11-20,Completed
2766,601,2025-11-10,Cancelled
2767,637,2025-05-11,Completed
2768,314,2024-08-21,Cancelled
2769,162,2026-01-15,Pending
2770,943,2025-05-05,Returned
2771,991,2026-02-12,Cancelled
2772,512,2026-01-31,Completed
2773,501,2025-04-15,Cancelled
2774,774,2025-09-03,Completed
2775,936,2025-05-03,Completed
2776,705,2025-12-25,Completed
2777,677,2024-07-31,Completed
2778,617,2025-02-01,Pending
2779,771,2025-01-05,Cancelled
2780,733,2025-08-22,Pending
2781,459,2025-01-07,Cancelled
2782,377,2026-01-21,Cancelled
2783,269,2024-08-17,Returned
2784,528,2026-04-21,Returned
2785,175,2025-02-06,Pending
2786,852,2025-07-17,Returned
2787,318,2025-03-25,Cancelled
2788,125,2026-03-20,Pending
2789,645,2024-10-24,Cancelled
2790,183,2026-01-16,Cancelled
2791,75,2026-05-08,Completed
2792,606,2025-03-30,Pending
2793,349,2026-04-16,Cancelled
2794,149,2025-09-20,Completed
2795,926,2025-08-18,Returned
2796,770,2025-03-02,Cancelled
2797,621,2026-06-24,Returned
2798,343,2025-12-28,Pending
2799,128,2025-01-20,Completed
2800,2,2024-07-05,Cancelled
2801,811,2025-09-23,Cancelled
2802,874,2025-03-26,Cancelled
2803,430,2025-06-05,Returned
2804,452,2024-10-04,Completed
2805,375,2024-12-15,Returned
2806,735,2025-02-24,Completed
2807,462,2025-11-17,Returned
2808,602,2026-05-07,Returned
2809,729,2025-09-30,Returned
2810,991,2026-06-18,Cancelled
2811,482,2025-01-16,Completed
2812,360,2025-09-13,Returned
2813,980,2024-07-22,Completed
2814,23,2025-06-25,Cancelled
2815,910,2025-12-02,Returned
2816,276,2024-11-10,Completed
2817,130,2026-02-11,Cancelled
2818,657,2025-12-19,Cancelled
2819,265,2026-05-07,Cancelled
2820,147,2026-06-14,Cancelled
2821,195,2024-10-17,Pending
2822,802,2026-01-18,Completed
2823,434,2024-06-27,Cancelled
2824,763,2026-01-12,Completed
2825,261,2026-04-19,Pending
2826,899,2025-06-03,Cancelled
2827,297,2025-08-26,Pending
2828,490,2026-04-30,Pending
2829,979,2026-01-18,Cancelled
2830,563,2025-11-11,Returned
2831,366,2025-12-03,Returned
2832,368,2024-09-25,Pending
2833,820,2025-03-04,Returned
2834,349,2024-07-26,Completed
2835,242,2024-10-16,Pending
2836,877,2025-12-12,Completed
2837,704,2025-07-04,Cancelled
2838,667,2024-12-14,Pending
2839,625,2025-11-22,Completed
2840,385,2026-06-06,Pending
2841,13,2026-06-24,Returned
2842,507,2025-10-23,Pending
2843,993,2025-03-03,Returned
2844,992,2024-12-22,Returned
2845,934,2025-07-27,Cancelled
2846,751,2026-03-08,Pending
2847,991,2025-01-03,Completed
2848,12,2025-12-01,Pending
2849,660,2026-03-17,Returned
2850,753,2025-05-15,Pending
2851,461,2026-05-24,Cancelled
2852,257,2024-07-12,Completed
2853,56,2024-06-26,Returned
2854,546,2024-10-29,Pending
2855,215,2025-12-15,Pending
2856,699,2025-05-18,Cancelled
2857,651,2025-10-26,Pending
2858,653,2026-05-04,Returned
2859,367,2024-08-27,Completed
2860,539,2024-10-24,Returned
2861,538,2024-10-31,Pending
2862,331,2025-12-25,Completed
2863,324,2025-07-29,Returned
2864,900,2025-04-04,Pending
2865,134,2025-06-23,Completed
2866,147,2024-11-16,Completed
2867,740,2025-05-29,Completed
2868,902,2025-03-17,Completed
2869,818,2024-09-20,Returned
2870,624,2026-03-10,Pending
2871,831,2025-07-13,Completed
2872,535,2025-06-11,Returned
2873,984,2024-08-15,Cancelled
2874,850,2025-05-15,Cancelled
2875,936,2024-10-12,Cancelled
2876,688,2024-12-08,Cancelled
2877,230,2026-06-12,Returned
2878,890,2024-10-19,Pending
2879,234,2026-05-16,Returned
2880,465,2025-05-06,Pending
2881,631,2025-10-28,Completed
2882,560,2026-03-11,Completed
2883,595,2026-05-08,Pending
2884,577,2024-10-23,Completed
2885,379,2024-06-30,Cancelled
2886,530,2026-02-21,Pending
2887,495,2025-06-14,Returned
2888,973,2025-01-12,Pending
2889,676,2025-04-04,Returned
2890,157,2025-03-27,Completed
2891,600,2024-10-23,Completed
2892,403,2026-02-10,Returned
2893,577,2024-10-10,Cancelled
2894,580,2025-10-03,Cancelled
2895,908,2025-07-19,Pending
2896,194,2025-07-23,Cancelled
2897,124,2026-01-30,Cancelled
2898,597,2026-02-11,Pending
2899,53,2025-01-25,Cancelled
2900,977,2024-07-29,Cancelled
2901,343,2026-05-10,Pending
2902,746,2025-11-04,Pending
2903,505,2024-07-08,Completed
2904,508,2024-11-02,Cancelled
2905,813,2026-04-19,Returned
2906,176,2025-12-10,Returned
2907,614,2025-10-23,Returned
2908,278,2025-06-04,Pending
2909,502,2026-02-18,Returned
2910,405,2025-01-19,Returned
2911,484,2026-04-21,Completed
2912,963,2024-12-20,Completed
2913,954,2025-05-12,Pending
2914,474,2024-08-17,Returned
2915,827,2024-12-06,Returned
2916,492,2025-02-03,Completed
2917,314,2024-07-20,Cancelled
2918,567,2024-11-27,Completed
2919,760,2026-06-16,Cancelled
2920,874,2025-03-22,Cancelled
2921,688,2026-02-25,Returned
2922,170,2025-10-28,Pending
2923,389,2026-05-15,Cancelled
2924,560,2024-06-30,Pending
2925,934,2026-04-02,Completed
2926,214,2025-07-19,Returned
2927,482,2024-06-26,Cancelled
2928,347,2026-05-14,Completed
2929,884,2025-06-02,Pending
2930,77,2024-12-25,Returned
2931,94,2026-06-03,Completed
2932,475,2025-03-09,Cancelled
2933,776,2024-07-18,Cancelled
2934,13,2024-11-10,Cancelled
2935,562,2025-11-01,Pending
2936,543,2024-10-07,Returned
2937,852,2025-04-27,Completed
2938,212,2025-08-16,Completed
2939,104,2025-09-16,Cancelled
2940,182,2024-12-04,Pending
2941,959,2025-10-29,Completed
2942,49,2026-02-21,Completed
2943,78,2025-01-17,Completed
2944,704,2025-06-15,Cancelled
2945,350,2024-07-04,Pending
2946,92,2025-01-21,Completed
2947,430,2025-04-21,Pending
2948,575,2026-01-17,Pending
2949,215,2025-06-15,Cancelled
2950,198,2025-11-27,Completed
2951,961,2025-09-20,Cancelled
2952,213,2025-06-28,Returned
2953,672,2025-10-23,Returned
2954,20,2025-01-06,Completed
2955,239,2024-08-16,Cancelled
2956,669,2025-08-05,Pending
2957,800,2025-09-07,Completed
2958,569,2025-09-11,Returned
2959,550,2025-10-02,Completed
2960,415,2024-11-29,Completed
2961,527,2024-11-14,Cancelled
2962,325,2024-12-06,Pending
2963,451,2025-03-26,Returned
2964,5,2024-07-16,Pending
2965,151,2025-03-04,Cancelled
2966,392,2025-11-12,Cancelled
2967,352,2024-07-28,Cancelled
2968,979,2025-04-07,Returned
2969,232,2026-03-12,Returned
2970,293,2025-12-01,Pending
2971,693,2026-02-22,Returned
2972,9,2024-10-21,Cancelled
2973,810,2024-07-18,Returned
2974,447,2026-01-09,Cancelled
2975,35,2026-05-12,Pending
2976,602,2024-11-13,Returned
2977,100,2025-06-21,Returned
2978,605,2024-08-29,Completed
2979,833,2025-03-27,Returned
2980,910,2026-04-25,Cancelled
2981,955,2024-11-30,Returned
2982,93,2025-05-25,Returned
2983,241,2026-04-05,Completed
2984,37,2024-08-30,Returned
2985,241,2025-01-13,Cancelled
2986,805,2024-08-24,Completed
2987,969,2025-10-02,Pending
2988,252,2026-05-19,Cancelled
2989,535,2026-06-24,Pending
2990,474,2026-05-12,Pending
2991,559,2025-10-03,Returned
2992,811,2025-12-06,Returned
2993,446,2024-07-07,Returned
2994,254,2025-08-21,Completed
2995,963,2025-01-17,Cancelled
2996,544,2025-04-17,Pending
2997,967,2024-11-12,Pending
2998,754,2024-07-27,Returned
2999,526,2024-12-02,Completed
3000,742,2025-12-22,Returned
3001,750,2024-08-02,Completed
3002,566,2025-05-20,Pending
3003,747,2026-06-09,Completed
3004,312,2026-05-04,Completed
3005,533,2024-12-21,Completed
3006,673,2026-04-29,Cancelled
3007,129,2025-02-10,Pending
3008,364,2024-09-08,Completed
3009,512,2024-12-30,Completed
3010,138,2026-05-08,Returned
3011,177,2026-02-07,Returned
3012,850,2024-09-28,Cancelled
3013,323,2024-11-13,Cancelled
3014,237,2024-10-26,Returned
3015,530,2026-06-06,Completed
3016,615,2024-09-26,Cancelled
3017,664,2024-11-17,Completed
3018,699,2025-10-07,Pending
3019,625,2025-07-11,Cancelled
3020,626,2025-08-25,Returned
3021,42,2024-10-06,Cancelled
3022,702,2025-05-29,Pending
3023,820,2026-02-15,Pending
3024,823,2025-02-23,Cancelled
3025,952,2025-08-16,Completed
3026,387,2025-11-28,Completed
3027,952,2024-09-14,Pending
3028,881,2024-11-12,Returned
3029,341,2026-06-07,Pending
3030,4,2024-09-16,Returned
3031,771,2026-04-13,Completed
3032,859,2026-05-19,Completed
3033,647,2025-07-21,Pending
3034,862,2024-11-01,Pending
3035,855,2024-07-15,Cancelled
3036,153,2024-11-10,Returned
3037,457,2025-10-04,Completed
3038,661,2026-06-12,Cancelled
3039,750,2025-05-04,Pending
3040,239,2024-10-15,Cancelled
3041,541,2025-08-06,Pending
3042,924,2024-08-25,Cancelled
3043,671,2025-05-19,Completed
3044,689,2025-10-28,Returned
3045,707,2025-04-08,Returned
3046,399,2026-05-29,Returned
3047,716,2024-11-25,Completed
3048,270,2024-06-29,Returned
3049,334,2025-08-13,Cancelled
3050,33,2025-10-29,Returned
3051,890,2025-10-01,Completed
3052,554,2026-06-13,Pending
3053,630,2025-08-14,Completed
3054,76,2025-05-20,Pending
3055,712,2025-09-14,Cancelled
3056,609,2026-03-29,Pending
3057,233,2025-07-25,Returned
3058,788,2025-12-20,Completed
3059,856,2025-11-10,Returned
3060,969,2026-04-17,Completed
3061,646,2025-05-27,Returned
3062,747,2025-03-27,Pending
3063,603,2026-04-07,Completed
3064,192,2025-08-07,Pending
3065,442,2026-01-13,Returned
3066,650,2026-01-14,Returned
3067,713,2025-04-22,Cancelled
3068,424,2025-07-06,Returned
3069,520,2025-06-30,Completed
3070,255,2024-07-27,Completed
3071,971,2025-04-29,Completed
3072,328,2026-01-17,Returned
3073,947,2025-07-17,Pending
3074,432,2024-10-03,Pending
3075,889,2024-12-28,Cancelled
3076,977,2025-03-19,Returned
3077,636,2025-02-07,Returned
3078,281,2026-02-06,Cancelled
3079,765,2026-01-02,Cancelled
3080,153,2025-05-28,Returned
3081,439,2026-06-08,Completed
3082,780,2025-09-26,Returned
3083,803,2025-10-30,Cancelled
3084,434,2025-01-22,Returned
3085,334,2025-02-13,Completed
3086,997,2026-03-12,Completed
3087,35,2024-08-21,Completed
3088,35,2025-11-29,Pending
3089,800,2024-10-12,Pending
3090,647,2026-06-19,Pending
3091,307,2025-12-06,Pending
3092,440,2025-01-30,Completed
3093,940,2024-12-22,Cancelled
3094,235,2026-01-31,Completed
3095,510,2026-03-30,Pending
3096,667,2026-05-20,Cancelled
3097,82,2025-03-19,Pending
3098,312,2025-06-14,Cancelled
3099,18,2024-08-26,Completed
3100,777,2025-02-05,Cancelled
3101,248,2024-11-25,Cancelled
3102,362,2024-09-21,Completed
3103,809,2025-07-22,Returned
3104,256,2024-11-06,Pending
3105,285,2026-01-03,Cancelled
3106,416,2025-10-24,Pending
3107,998,2024-06-25,Completed
3108,985,2025-01-25,Returned
3109,365,2025-04-15,Cancelled
3110,554,2025-03-29,Cancelled
3111,925,2024-09-09,Completed
3112,68,2026-02-18,Returned
3113,514,2024-08-26,Pending
3114,417,2024-10-03,Returned
3115,89,2025-09-04,Pending
3116,321,2026-04-21,Completed
3117,698,2026-04-21,Returned
3118,583,2024-12-28,Pending
3119,448,2024-09-10,Returned
3120,104,2024-07-20,Returned
3121,854,2024-07-26,Completed
3122,375,2025-03-08,Cancelled
3123,866,2024-09-07,Pending
3124,208,2024-12-30,Pending
3125,657,2024-11-18,Returned
3126,292,2026-04-30,Cancelled
3127,446,2025-04-27,Pending
3128,234,2024-06-29,Cancelled
3129,30,2025-11-07,Cancelled
3130,132,2025-09-21,Cancelled
3131,930,2024-12-19,Returned
3132,390,2025-05-05,Completed
3133,965,2025-03-21,Returned
3134,930,2026-01-13,Pending
3135,782,2026-02-22,Returned
3136,325,2025-10-24,Completed
3137,916,2025-02-23,Pending
3138,415,2025-12-12,Cancelled
3139,514,2024-10-26,Returned
3140,614,2025-05-08,Returned
3141,922,2025-06-23,Completed
3142,589,2026-03-15,Cancelled
3143,576,2024-10-17,Completed
3144,682,2024-09-13,Pending
3145,793,2024-11-01,Returned
3146,445,2024-08-28,Completed
3147,261,2025-11-10,Pending
3148,371,2025-03-13,Returned
3149,751,2024-11-11,Pending
3150,949,2026-01-10,Pending
3151,481,2026-05-25,Pending
3152,466,2025-12-23,Completed
3153,883,2025-07-13,Pending
3154,22,2025-10-31,Returned
3155,971,2025-03-07,Completed
3156,601,2025-04-12,Returned
3157,115,2024-07-11,Completed
3158,406,2025-03-25,Pending
3159,544,2024-09-11,Returned
3160,173,2025-10-13,Pending
3161,632,2025-03-28,Pending
3162,418,2025-06-23,Completed
3163,433,2026-04-27,Completed
3164,220,2026-03-23,Completed
3165,764,2024-09-11,Pending
3166,816,2025-08-18,Returned
3167,580,2025-01-08,Completed
3168,640,2024-12-16,Pending
3169,679,2025-08-20,Cancelled
3170,366,2025-05-15,Pending
3171,741,2024-06-24,Cancelled
3172,767,2024-10-24,Completed
3173,58,2025-06-17,Pending
3174,827,2025-10-02,Pending
3175,800,2025-02-13,Cancelled
3176,7,2026-01-19,Completed
3177,384,2025-07-11,Completed
3178,99,2025-05-01,Returned
3179,130,2025-10-07,Cancelled
3180,832,2026-05-02,Pending
3181,504,2025-11-22,Returned
3182,706,2026-06-24,Completed
3183,419,2025-07-22,Returned
3184,813,2025-07-18,Returned
3185,470,2024-10-04,Cancelled
3186,622,2025-02-06,Pending
3187,309,2025-04-27,Returned
3188,450,2025-07-24,Completed
3189,203,2024-11-11,Cancelled
3190,874,2024-10-15,Cancelled
3191,366,2024-06-24,Pending
3192,283,2025-12-29,Returned
3193,872,2026-01-09,Cancelled
3194,723,2026-02-19,Returned
3195,411,2025-05-04,Pending
3196,478,2026-03-15,Cancelled
3197,890,2025-10-18,Returned
3198,183,2025-04-04,Completed
3199,911,2026-04-08,Pending
3200,317,2025-03-15,Pending
3201,353,2025-08-24,Returned
3202,609,2025-03-22,Completed
3203,65,2026-01-29,Pending
3204,165,2026-02-17,Pending
3205,503,2025-02-20,Pending
3206,368,2025-02-05,Cancelled
3207,977,2026-06-17,Cancelled
3208,331,2025-09-02,Completed
3209,163,2025-11-25,Pending
3210,177,2025-09-19,Pending
3211,505,2025-12-29,Pending
3212,561,2026-05-03,Cancelled
3213,369,2025-11-25,Cancelled
3214,264,2025-08-09,Completed
3215,281,2026-05-26,Completed
3216,447,2024-08-12,Returned
3217,643,2025-06-29,Completed
3218,450,2025-07-23,Completed
3219,360,2024-08-25,Returned
3220,867,2025-10-31,Returned
3221,366,2026-06-19,Cancelled
3222,766,2026-06-13,Completed
3223,647,2025-06-12,Completed
3224,798,2024-08-08,Cancelled
3225,437,2024-10-04,Cancelled
3226,151,2024-11-28,Completed
3227,167,2025-06-29,Returned
3228,98,2024-11-25,Pending
3229,480,2026-02-20,Returned
3230,458,2024-08-02,Cancelled
3231,785,2025-05-27,Returned
3232,494,2024-09-16,Returned
3233,184,2025-05-01,Completed
3234,622,2025-09-09,Cancelled
3235,930,2025-04-11,Completed
3236,806,2024-12-12,Pending
3237,107,2025-04-11,Completed
3238,321,2026-03-02,Pending
3239,324,2024-07-29,Pending
3240,457,2025-02-03,Completed
3241,167,2024-11-26,Completed
3242,199,2024-07-30,Completed
3243,814,2025-04-03,Cancelled
3244,252,2025-04-03,Cancelled
3245,287,2025-12-03,Completed
3246,107,2025-12-10,Cancelled
3247,773,2024-08-25,Cancelled
3248,984,2025-06-29,Cancelled
3249,979,2026-05-03,Returned
3250,166,2025-01-27,Returned
3251,596,2026-01-25,Completed
3252,716,2025-04-02,Pending
3253,721,2025-11-21,Pending
3254,380,2024-08-26,Pending
3255,386,2026-04-24,Returned
3256,126,2025-05-18,Pending
3257,384,2025-05-13,Completed
3258,150,2024-07-16,Completed
3259,761,2025-04-27,Completed
3260,73,2024-09-16,Returned
3261,538,2025-06-06,Returned
3262,392,2025-04-06,Completed
3263,29,2024-12-26,Cancelled
3264,468,2025-09-11,Cancelled
3265,563,2026-04-25,Returned
3266,553,2025-12-11,Pending
3267,828,2025-10-04,Returned
3268,750,2025-05-12,Completed
3269,276,2025-09-22,Pending
3270,426,2024-08-19,Pending
3271,161,2025-07-10,Returned
3272,751,2026-03-24,Pending
3273,528,2024-11-27,Cancelled
3274,472,2025-02-22,Returned
3275,607,2024-10-20,Returned
3276,593,2025-05-31,Returned
3277,536,2025-11-30,Returned
3278,636,2024-09-16,Pending
3279,945,2024-08-20,Completed
3280,761,2024-09-11,Pending
3281,109,2025-12-13,Cancelled
3282,575,2025-08-29,Pending
3283,764,2024-11-29,Returned
3284,168,2025-12-13,Cancelled
3285,70,2024-10-15,Cancelled
3286,673,2024-10-07,Cancelled
3287,919,2024-09-06,Completed
3288,190,2025-04-24,Completed
3289,521,2025-05-18,Returned
3290,710,2025-06-14,Completed
3291,681,2025-04-04,Cancelled
3292,841,2025-02-16,Returned
3293,975,2025-02-26,Returned
3294,508,2025-02-04,Cancelled
3295,718,2025-12-07,Completed
3296,385,2026-03-28,Completed
3297,711,2025-11-16,Pending
3298,304,2024-11-17,Returned
3299,401,2024-09-06,Pending
3300,377,2024-10-24,Returned
3301,459,2025-05-20,Completed
3302,488,2024-07-29,Completed
3303,872,2024-08-12,Completed
3304,108,2024-10-18,Cancelled
3305,136,2025-02-16,Returned
3306,61,2024-08-23,Pending
3307,334,2026-06-22,Completed
3308,564,2024-07-10,Cancelled
3309,807,2026-06-24,Pending
3310,174,2025-07-23,Pending
3311,36,2025-10-05,Returned
3312,878,2026-06-19,Pending
3313,195,2025-07-22,Completed
3314,33,2026-04-16,Cancelled
3315,734,2024-08-14,Cancelled
3316,98,2024-11-23,Pending
3317,252,2026-05-09,Completed
3318,857,2025-03-26,Pending
3319,700,2025-01-14,Pending
3320,891,2026-04-26,Pending
3321,694,2025-04-08,Pending
3322,390,2025-04-29,Pending
3323,986,2025-12-16,Returned
3324,226,2024-09-18,Cancelled
3325,681,2026-05-10,Completed
3326,495,2024-08-09,Completed
3327,48,2025-07-26,Completed
3328,880,2024-10-30,Completed
3329,723,2024-09-08,Returned
3330,985,2026-05-07,Returned
3331,972,2024-06-24,Returned
3332,693,2025-02-23,Returned
3333,364,2025-04-03,Returned
3334,592,2024-09-19,Cancelled
3335,749,2025-09-24,Completed
3336,792,2025-07-03,Returned
3337,941,2025-11-17,Completed
3338,656,2025-12-07,Completed
3339,588,2025-08-09,Cancelled
3340,868,2024-08-04,Completed
3341,555,2026-06-01,Completed
3342,193,2024-06-24,Cancelled
3343,302,2024-09-17,Returned
3344,173,2025-10-04,Pending
3345,114,2024-07-07,Cancelled
3346,784,2024-08-13,Returned
3347,429,2025-06-16,Cancelled
3348,251,2025-09-03,Completed
3349,813,2025-04-07,Cancelled
3350,125,2026-04-10,Returned
3351,838,2024-09-13,Returned
3352,382,2024-07-01,Returned
3353,632,2024-10-29,Cancelled
3354,487,2024-11-12,Completed
3355,257,2025-08-07,Returned
3356,952,2025-10-04,Returned
3357,251,2024-11-28,Returned
3358,86,2024-07-05,Returned
3359,783,2026-03-05,Pending
3360,742,2024-06-25,Cancelled
3361,20,2025-06-13,Returned
3362,7,2025-10-17,Completed
3363,992,2025-03-23,Pending
3364,854,2025-11-25,Returned
3365,820,2025-10-03,Cancelled
3366,180,2024-10-24,Cancelled
3367,558,2026-06-21,Completed
3368,247,2025-12-19,Completed
3369,469,2026-06-10,Pending
3370,254,2026-04-27,Pending
3371,928,2025-11-21,Completed
3372,164,2024-10-08,Completed
3373,267,2024-11-15,Completed
3374,952,2024-08-28,Returned
3375,199,2026-06-01,Returned
3376,65,2025-11-22,Returned
3377,592,2026-03-18,Completed
3378,441,2026-06-04,Cancelled
3379,347,2025-09-07,Cancelled
3380,422,2025-03-19,Completed
3381,134,2026-04-25,Cancelled
3382,439,2025-10-22,Pending
3383,361,2025-10-30,Pending
3384,154,2025-07-13,Completed
3385,369,2026-05-18,Returned
3386,65,2025-11-20,Returned
3387,831,2025-07-01,Pending
3388,794,2025-01-23,Returned
3389,913,2024-07-28,Returned
3390,206,2025-02-09,Pending
3391,207,2025-04-09,Completed
3392,809,2024-11-06,Returned
3393,385,2024-12-09,Returned
3394,42,2026-04-24,Returned
3395,580,2025-12-10,Returned
3396,186,2025-01-19,Pending
3397,82,2026-05-24,Cancelled
3398,588,2025-09-14,Completed
3399,307,2025-10-27,Pending
3400,99,2026-05-22,Completed
3401,997,2025-01-02,Cancelled
3402,574,2025-08-04,Pending
3403,838,2025-02-08,Completed
3404,645,2025-09-17,Cancelled
3405,363,2025-07-19,Completed
3406,127,2025-10-28,Cancelled
3407,593,2026-03-09,Cancelled
3408,760,2025-07-10,Returned
3409,314,2025-04-12,Returned
3410,631,2026-04-09,Completed
3411,214,2025-09-18,Pending
3412,975,2026-06-23,Completed
3413,675,2025-06-08,Completed
3414,440,2024-12-29,Returned
3415,243,2025-06-11,Pending
3416,992,2025-07-28,Completed
3417,439,2024-07-20,Completed
3418,432,2026-06-08,Completed
3419,400,2025-12-25,Cancelled
3420,676,2026-01-23,Completed
3421,707,2025-03-12,Completed
3422,497,2025-07-13,Completed
3423,661,2025-07-27,Cancelled
3424,467,2024-12-30,Completed
3425,1,2024-09-13,Pending
3426,764,2025-11-10,Pending
3427,424,2025-12-31,Pending
3428,597,2024-08-19,Returned
3429,886,2024-10-16,Cancelled
3430,381,2025-07-03,Returned
3431,52,2024-11-28,Pending
3432,923,2024-08-31,Cancelled
3433,804,2024-09-16,Completed
3434,804,2025-11-19,Pending
3435,277,2025-07-03,Completed
3436,854,2024-10-24,Returned
3437,675,2025-11-01,Pending
3438,334,2025-12-01,Pending
3439,809,2024-10-20,Completed
3440,679,2026-05-28,Pending
3441,684,2025-05-09,Completed
3442,924,2024-10-28,Pending
3443,342,2025-03-13,Completed
3444,22,2024-11-19,Returned
3445,348,2026-03-30,Returned
3446,686,2025-04-24,Cancelled
